Skolenhetskod,Kommunkod,PeOrgNr,Skolenhetsnamn,Status
88650307,1383,8496006555,Montessorisk. Lära för livet,Vilande
25375483,1488,2120001546,Lyrfågelskolan 1-3,Aktiv
79994304,1280,5566866082,TAU Hantverksskola Gymnasium,Vilande
37869608,0125,5566740113,Raoul Wallenbergskolan Ekerö,Vilande
33798355,0683,2120000555,Anpassad Grundskola i Värnamo,Aktiv
77244641,0683,2120000555,Komvux som anpassad utbildning,Aktiv
22465670,1435,2120001348,Fjällbacka skola,Aktiv
35591063,1435,2120001348,Rabbalshede skola,Aktiv
58764605,2321,2120002494,Stamgärde skola F-6,Aktiv
33076925,1490,2120001561,Byttorpskolan F-6,Aktiv
98876996,1273,2120000902,Ekbackeskolan Ro2,Vilande
20230739,0115,5565092482,IKASUS,Aktiv
69552982,0115,5565092482,IKASUS gy,Aktiv
19443193,0162,5565092482,"Äventyrsskolan, Danderyd",Aktiv
19878579,1273,2120000902,"Yrkesskolan, introduktionsprogrammet",Vilande
45270097,1470,2120002924,Alléskolan,Aktiv
99279503,0580,2120000449,Birgittaskolan 1,Aktiv
50063655,0580,2120000449,Birgittaskolan 3,Aktiv
87549929,1781,2120001868,Grunnebacka skola F-6,Aktiv
43348908,1781,2120001868,Strandskolan,Aktiv
78100490,1402,2120001272,Ugglums skola 5-9,Aktiv
58187973,0767,2120000654,Gymnasieskolan,Aktiv
18631580,0680,2120000530,Egnahemsskolan,Vilande
11828295,1083,2120000852,Sölvesborgs Vuxenutbildning Komvux som anpassad utbildning,Aktiv
29888088,1083,2120000852,Sölvesborgs Vuxenutbildning,Aktiv
63305340,1083,2120000852,Sölvesborgs Vuxenutbildning SFI,Aktiv
76096385,0139,5566740113,Raoul Wallenbergskolan Upplands-Bro,Planerad
76775667,0686,2120000589,Furulundsskolan A,Aktiv
52779587,0139,5564624368,Internationella Engelska skolan Upplands-Bro,Planerad
32832379,1283,8430011851,Waldorfskolan Kastanjen,Aktiv
76440567,0136,2120000084,Kvarnbäcksskolan,Aktiv
19881184,0980,2120000803,Fole skola,Aktiv
68188627,0980,2120000803,Fårösundsskolan,Aktiv
12113282,0980,2120000803,Lärbro skola,Aktiv
23656786,0980,2120000803,Lövsta resursskola,Aktiv
16160425,0980,2120000803,Norrbackaskolan,Aktiv
64909736,0980,2120000803,Polhemskolan,Aktiv
10979668,0980,2120000803,Solklintsskolan,Aktiv
92605941,0980,2120000803,S:t Hansskolan,Aktiv
80013231,0980,2120000803,Södervärnsskolan,Aktiv
85348983,0580,2120000449,Anders Ljungstedts vuxenutbildning 1,Aktiv
34554482,0580,2120000449,Anders Ljungstedts vuxenutbildning 2,Aktiv
70000757,0380,2120003005,Bergaskolan,Aktiv
46263319,0380,2120003005,Björklinge skola,Aktiv
28248660,0380,2120003005,Skuttunge skola,Aktiv
64760168,0380,2120003005,Ångelstaskolan,Aktiv
17617299,1980,2120002080,Fridnässkolan,Aktiv
87030133,1480,2120001355,Lindholmens tekniska gymnasium 4,Aktiv
25054799,1280,2120001124,Kirsebergsskolan,Aktiv
27240899,2580,2120002742,Mandaskolan F-6,Aktiv
77641387,2580,2120002742,Klöverträskskolan F-6,Aktiv
50985978,1881,2120001975,Kumlas anpassade grundskola,Aktiv
32214820,1315,2120001207,Kinnareds skola,Aktiv
56192472,1315,2120001207,Örnaskolan,Aktiv
55285514,1383,2120001249,Bosgårdsskolan 7-9,Vilande
55731587,1383,2120001249,Bosgårdsskolan 4-9,Aktiv
89394884,1462,2120001496,Tingbergsskolan,Aktiv
20666515,2523,2220000760,Lapplands Gymnasium Gällivare enhet 1,Aktiv
37906565,2523,2220000760,Lapplands Gymnasium Gällivare enhet 2,Aktiv
52129378,1280,5561203679,NTI Gymnasiet Malmö,Aktiv
95077890,2132,2120002312,Ilsbo skola,Aktiv
54807007,1440,2120001439,Himlaskolan,Aktiv
16944234,1440,2120001439,Kyrkbyskolan,Aktiv
37012811,1281,2120001132,Anpassade Gymnasieskolan VIPAN,Aktiv
19657993,0180,8020111582,Fryshuset Grundskola Hammarby Sjöstad,Aktiv
27595656,0125,7696032353,Birkaskolan,Aktiv
96590873,1480,2120001355,Katrinelundsgymnasiet 3,Aktiv
72625090,2080,5560354309,Innovitaskolan Falun,Aktiv
19713857,1081,2120000837,Snäckebacksskolan 4-6,Aktiv
12753961,1081,2120000837,Snäckebacksskolan 7-9,Aktiv
34931041,1983,2120002114,Ullvi3,Aktiv
42218499,0781,2120000670,SFI,Vilande
67144864,1430,2120001330,Munkedals anpassade grundskola,Aktiv
62324914,0781,2120000670,Hamnedaskolan,Aktiv
78105439,0581,2120000456,Diamantens skola - världens skola,Aktiv
41484780,0581,2120000456,Mosstorpsskolan 1,Aktiv
67224193,0581,2120000456,Mosstorpsskolan 2,Aktiv
68345926,1480,5565495180,Move & Walk anpassad grundskola Göteborg,Aktiv
43227321,1480,5565495180,Move & Walk anpassad gymnasieskola Göteborg,Aktiv
87501986,0184,5565495180,Move & Walk anpassad gymnasieskola Solna,Aktiv
66847430,0184,5565495180,Move & Walk anpassad grundskola Solna,Aktiv
60697764,1471,2120001652,Prästgårdsskolan,Aktiv
52464734,1485,5592912199,Bäckaforsskolan,Aktiv
59779892,1267,2120001116,Maglehillsskolan,Aktiv
54391363,1280,2120001124,Bulltoftaskolan,Aktiv
56755694,1280,2120001124,Karlshögsskolan,Aktiv
64737940,1280,2120001124,Mölletoftaskolan,Aktiv
35687310,1480,2120001355,Frölundaskolan Bräcke 1-9 anpassad grundskola,Aktiv
51009918,1480,2120001355,Frölundaskolan Bräcke F-9,Vilande
14945659,0180,5569224610,Almaskolan,Vilande
54036921,1380,2120001215,Linehedsskolan F-3,Aktiv
65674821,1495,2120001702,Katedralskolan Skara Enhet 1,Aktiv
92332557,1495,2120001702,Katedralskolan Skara Enhet 3,Aktiv
46945514,1233,2120001033,Skanörs skola,Aktiv
32993837,0183,2120000175,Ursvikskolan,Aktiv
92791803,0183,2120000175,Örskolan,Aktiv
11280060,0484,2120000357,Björktorpsskolan F-6,Aktiv
77910734,2184,2120002379,Central Insamlingsenhet,Vilande
36462704,0484,2120000357,Björktorpsskolan F-3,Vilande
39915890,1384,2120001256,Maleviksskolan,Aktiv
71449540,1383,2120001249,Trönninge skola 4-9,Aktiv
70460569,1383,2120001249,Vidhögeskolan 4-9,Aktiv
24774687,0330,2120003013,Ängbyskolan,Aktiv
58125096,0305,2120000241,Fridegårdsgymnasiet,Aktiv
82914148,0305,2120000241,Fridegårdsgymnasiet- AST-programmen,Aktiv
84005611,0305,2120000241,Fridegårdsgymnasiet- anpassad gymnasieskola,Aktiv
30190678,1285,2120001173,Flyingeskolan,Aktiv
28596641,1482,2120001371,Sparråsskolan,Aktiv
68916732,1482,2120001371,Sandbackaskolan 1,Aktiv
75183917,0861,2120000720,Alsteråskolan,Aktiv
12445033,0861,2120000720,Fliseryds skola,Aktiv
91778864,0861,2120000720,Krungårdsskolan,Aktiv
94503343,0861,2120000720,Ljungnässkolan,Aktiv
82087330,0861,2120000720,Mölstadskolan,Aktiv
84285512,0861,2120000720,Parkskolan,Aktiv
75262735,0861,2120000720,Skytteanska skolan,Aktiv
72293580,0861,2120000720,Tillingeskolan,Aktiv
95024923,1267,8430017593,Segrande Liv Grundskola,Vilande
35615086,1281,7696113914,Lund International School,Aktiv
58338225,0187,2120002908,Rindö skola,Aktiv
79923530,2480,2120002627,Botsmarks skola,Aktiv
37553014,2480,2120002627,Brännlands skola,Aktiv
51175885,2480,2120002627,Bräntbergsskolan,Aktiv
69175138,2480,2120002627,Bräntbergsskolan AST,Aktiv
28764965,2480,2120002627,Bullmarks skola,Aktiv
45419793,2480,2120002627,Böleängsskolan 1,Aktiv
61410067,2480,2120002627,Carlslundsskolan 7-9,Aktiv
78472427,2480,2120002627,Ersdungens skola,Aktiv
47009887,2480,2120002627,Ersmarks skola,Aktiv
84622889,2480,2120002627,Hagaskolan F-9,Aktiv
69788677,2480,2120002627,Hedlundaskolan,Aktiv
96264838,2480,2120002627,Innertavle skola,Aktiv
87810158,2480,2120002627,Kasamarks skola,Aktiv
39117429,2480,2120002627,Linneaskolan,Aktiv
38619250,2480,2120002627,Mariebergsskolan 1,Aktiv
50574364,2480,2120002627,Mariehemsskolan,Aktiv
77368623,2480,2120002627,Röbäcks skola,Aktiv
88958524,2480,2120002627,Rödängsskolan,Aktiv
24030101,2480,2120002627,Skärgårdsskolan,Aktiv
67694999,2480,2120002627,Sofiehemsskolan,Aktiv
82985120,2480,2120002627,Storsjöskolan 1,Aktiv
62950059,2480,2120002627,Stöcke skola,Aktiv
45314528,2480,2120002627,Stöcksjö skola,Aktiv
18541909,2480,2120002627,Tavelsjö skola,Aktiv
49975985,2480,2120002627,Tegs centralskola,Aktiv
77145359,2480,2120002627,Tomtebogårds skola,Aktiv
36053080,2480,2120002627,Täfteå skola,Aktiv
64493166,2480,2120002627,Överboda skola,Aktiv
98185875,0686,2120000589,Norrtullskolan B,Aktiv
32205210,1441,2120001447,Lindénska skolan,Aktiv
98753011,0183,5564624368,Internationella Engelska Skolan Sundbyberg,Aktiv
18106851,0184,5564851649,LBS Kreativa Gymnasiet Stockholm Norra,Aktiv
51285539,1785,2120001900,Herrgårdsgymnasiet 2,Vilande
65719471,1380,2120001215,Ranagårdsskolan F-9,Aktiv
96024712,1080,2120000829,Ehrensvärdska gymnasiet,Aktiv
68973554,1283,2120001157,Välkomsten,Vilande
15702531,1382,2120001231,Ätranskolan,Aktiv
42973495,1382,2120001231,Hertingsskolan,Aktiv
69301003,1382,2120001231,Långavekaskolan,Aktiv
24273275,1382,2120001231,Långåsskolan,Aktiv
98756440,1382,2120001231,Skogstorpsskolan,Aktiv
61569087,1382,2120001231,Vessigebroskolan,Aktiv
59963808,0380,2120003005,Lindbackens skola,Aktiv
59026584,0180,5565715892,Realgymnasiet Stockholm,Aktiv
64987026,1441,2120001447,Torpskolan skolenhet 3,Aktiv
62814243,1382,2120001231,Årstadsskolan,Vilande
42817980,1480,8572019142,Rudolf Steinerskolan Göteborg,Aktiv
61381787,0580,2120000449,Vreta Kloster skola,Aktiv
26714973,1880,2120001967,Komvux Örebro 1,Aktiv
87429927,1880,2120001967,Komvux Örebro 2,Aktiv
80740698,1880,2120001967,Komvux Örebro 3,Aktiv
59551828,1880,2120001967,Komvux Örebro SFI 1,Aktiv
85709496,1880,2120001967,Komvux Örebro SFI 2,Aktiv
14052933,1880,2120001967,Yrkesutbildningscenter 1,Aktiv
13001659,1880,2120001967,Yrkesutbildningscenter 2,Aktiv
85546800,1880,2120001967,Virginska gymnasiets vuxenutbildning,Aktiv
44974182,1384,2120001256,Åsaskolan F-3,Aktiv
56886667,1880,2120001967,Karolinska gymnasiet,Aktiv
38085441,1384,2120001256,Åsa Gårdsskola F-3,Aktiv
43911625,1257,2120000878,Örkelljunga Utb.centrum anpassad utbildning för vuxna,Aktiv
29923554,1257,2120000878,Örkelljunga Utb.centrum komvux,Aktiv
82082984,1257,2120000878,Örkelljunga Utb.centrum SFI,Aktiv
64693272,1257,2120000878,"Örkelljunga Utb.centrum, gy",Aktiv
47579620,1384,2120001256,Kollaskolan 7-9,Aktiv
72120589,0181,2120000159,Stålhamraskolan,Aktiv
43465597,0380,8176052770,Uppsala Enskilda Skola,Aktiv
46546067,1489,2120001553,Nolbyskolan,Aktiv
26140079,0484,2120000357,Fristadsskolan 7-9,Aktiv
27106031,0685,2120000571,Njudungsgymnasiet 4,Aktiv
33588309,1482,2120001371,Kastellegårdsskolan 1,Aktiv
68154456,1482,2120001371,Kastellegårdsskolan 2,Aktiv
76266894,1482,2120001371,Sandbackaskolan 2,Aktiv
57510246,0180,5565042255,Snitz Grundskola,Aktiv
24476744,0183,2120000175,Sundbybergs Globala,Aktiv
35159342,0461,8190013030,Gnesta Waldorfskola,Aktiv
14994184,0581,2120000456,Matteusskolan 2,Aktiv
17210458,0181,9156002389,Saltåskolan anpassad gymnasieskola och anpassad grundskola åk 7-9,Aktiv
22220523,2184,2120002379,Hudiksvalls resursskola,Aktiv
15356393,0880,2120000746,Djurängsskolan,Aktiv
83034316,0880,2120000746,Ljungbyholmsskolan,Aktiv
73187491,1463,2120001504,Tingvallaskolan,Aktiv
44224753,0136,2120000084,Fredrika Bremergymnasiet Yrkesprogram,Aktiv
97725791,1280,2120001124,Komvux Malmö ro 6 grundläggande,Aktiv
70387428,1280,2120001124,Komvux Malmö ro 6 gymnasial,Aktiv
39462796,1280,2120001124,Komvux Malmö ro 7 gymnasial,Aktiv
67809355,0188,5560354309,Innovitaskolan Norrtälje,Aktiv
54067262,0128,2120002874,Fågelsångens skola,Aktiv
77975524,0484,5566740113,Raoul Wallenbergskolan Eskildstuna,Vilande
13384795,0184,5566740113,Raoul Wallenbergskolan Bagartorp,Aktiv
50848996,0180,5566740113,Raoul Wallenbergskolan Bromma,Aktiv
90879048,0184,5566740113,Raoul Wallenbergskolan Järvastaden,Aktiv
56867001,0380,5566740113,Raoul Wallenbergskolan Uppsala,Aktiv
16374064,2132,2220003111,Nordanstigs gymnasium RO9,Aktiv
65235434,2284,2120002445,Höglandskolan,Aktiv
15077883,1285,2120001173,Carl Engströmgymnasiet,Aktiv
87993360,1285,2120001173,Carl Engström skolan anpassad gymnasieskola,Aktiv
89857863,1285,2120001173,Harlösa skola,Aktiv
26191960,0581,2120000456,Jurslaskolan 1,Aktiv
58929357,1275,5560246513,Perstorp Tekniska Gymnasium,Aktiv
73972330,2181,2120002346,Alsjöskolan,Aktiv
88248777,2181,2120002346,Kungsgårdens skola,Aktiv
78907748,2181,2120002346,Murgårdsskolan,Aktiv
41128931,2181,2120002346,Sandbacka skola,Aktiv
86139352,2181,2120002346,Västanbyns skola,Aktiv
20666715,2181,2120002346,Årsunda Kyrkskola,Aktiv
73076578,2181,2120002346,Österfärnebo skola,Aktiv
24242567,0580,2120000449,Folkungaskolan 6,Aktiv
24365362,0180,2120000142,"Lindeparkens anpassade gymnasieskola, Gy",Aktiv
27211458,1402,2120001272,Öjersjö Brunn skola F-4,Aktiv
15474027,1282,2120001140,Landskronas anpassade gymnasieskola,Aktiv
89762772,0381,2120000282,Hummelstaskolan,Aktiv
39044655,0183,2120000175,"Sundbybergs vuxenutbildning, SFI",Aktiv
31279294,0980,5567044267,Gutegymnasiet,Aktiv
90728703,1496,5591438618,Raoul Wallenbergskolan Skövde,Aktiv
11340770,1494,5591438618,Raoul Wallenbergskolan Lidköping,Aktiv
88817656,1472,5591438618,Raoul Wallenbergskolan Tibro,Vilande
47419190,1481,2120001363,Campus Mölndal Skolenhet 3,Aktiv
95130944,1481,2120001363,Campus Mölndal Skolenhet 1,Aktiv
75538521,2262,2120002395,Vuxenutbildning SFI,Aktiv
98054226,2262,2120002395,Vuxenutbildning anpassad utbildning,Aktiv
24999019,2262,2120002395,Vuxenutbildning grundläggande och gymnasial,Aktiv
76938456,0380,5591668248,Uppsala International School (UIS),Aktiv
77159690,1491,7164478252,I Ur och Skur Myrstacken,Vilande
67769016,1460,2120001470,Vuxenutbildningen i Bengtsfors,Aktiv
74375780,1460,2120001470,Vuxenutbildningen/SFI,Aktiv
17612190,1273,8025385884,Wisseltofta Naturskola,Vilande
14199894,0183,2120000175,Sundbybergs vuxenutbildning,Aktiv
46891451,1276,2120000928,"Vuxenutbildning, Klippan, S",Aktiv
60824281,1276,2120000928,"Vuxenutbildning, Klippan, R",Aktiv
91542564,1290,2120000951,Väglednings- och lärcentrum 1,Aktiv
56779596,1290,2120000951,Väglednings- och lärcentrum 2,Aktiv
22589090,1438,2120001413,Hagaskolans fritidshem,Aktiv
30270791,0136,2120000084,Åbyskolan,Aktiv
59567254,2084,2120002262,Komvux som anpassad utbildning,Aktiv
23256651,0180,2120000142,LIndeparkens gymnasiesärskola 23256651,Vilande
90071951,1280,2120001124,Malmö Neptunigymnasium,Aktiv
39894929,0781,2120000670,Hjortsbergskolan 2,Aktiv
67644450,0781,2120000670,Stensbergskolan 1,Aktiv
16685490,0781,2120000670,Stensbergskolan 2,Aktiv
54518621,1273,2120000902,Killebergskolan F-6,Aktiv
82118733,1273,2120000902,Anpassad grundskola 1-9,Aktiv
17024808,0780,2120000662,Elin Wägnerskolan 2,Aktiv
11274830,1480,2120001355,Lindholmens tekniska gymnasium 1,Aktiv
51321260,1480,2120001355,Lindholmens tekniska gymnasium 2,Aktiv
96279444,1480,2120001355,Lindholmens tekniska gymnasium 3,Aktiv
17393295,0480,5564834363,Båktorp skolan,Vilande
65569784,1263,2120001074,Naverlönnskolan 4-9,Aktiv
96151677,0125,2120000050,Ekerö anpassade gymnasieskola,Aktiv
15435434,1780,2120001850,Kroppkärrskolan 4-6,Aktiv
16275809,1380,2120001215,Valhallaskolan F-6,Aktiv
21578641,1380,2120001215,Kvibilleskolan F-6,Aktiv
35619413,1380,2120001215,Steningeskolan F-3,Aktiv
55200547,1283,2120001157,Musikgrundskolan Synkopen,Aktiv
16931486,2281,5562575786,Praktiska Gymnasiet Sundsvall,Aktiv
65465842,0686,2120000589,Ingatorpsskolan,Aktiv
96645602,1440,2120001439,Verksamhetsutveckling skola,Aktiv
49872493,0380,5566139290,Yrkesgymnasiet Uppsala,Aktiv
18655888,1415,2120001298,Stora Högaskolan F-3,Aktiv
92548657,1415,2120001298,Kristinedalskolan F-6,Aktiv
78863858,1480,2120001355,Skutehagsskolan F-6,Aktiv
93002896,1480,2120001355,Nordlyckeskolan 7-9,Aktiv
86247174,1480,2120001355,Hjuviksskolan F-3,Aktiv
45963596,1480,2120001355,Hällsviksskolan F-3,Aktiv
43055932,1480,2120001355,Toleredsskolan F-9,Aktiv
52601922,1480,2120001355,Noleredsskolan F-6,Aktiv
43664749,1480,2120001355,Flatåsskolan F-6,Aktiv
13050305,1481,2120001363,Katrinebergsskolan,Aktiv
72249764,1427,2120001322,Smögens skola,Aktiv
15307329,1427,2120001322,Åsenskolan,Aktiv
95451533,1263,2120001074,Baraskolan F-3,Aktiv
52153758,0180,8120005650,Viktor Rydberg gy. Odenplan,Aktiv
64388538,0180,8120005650,Viktor Rydberg gy. Jarlaplan,Aktiv
29497099,0181,5564624368,Internationella Engelska Skolan Södertälje,Aktiv
21640456,2082,2120002247,Kungsgårdsskolan,Aktiv
69560728,2062,2120002213,Nusnäs skola F-3,Aktiv
40674798,2062,2120002213,Vika skola F-3,Aktiv
68663553,2062,2120002213,Noretskolan 7-9,Aktiv
22251463,2062,2120002213,Noretskolan F-6,Aktiv
87211552,2062,2120002213,Utmelandsskolan F-6,Aktiv
87575198,0781,2120000670,Hjortsbergskolan 1,Aktiv
20391851,1880,2120001967,Yrkesutbildningscenter - Nercia,Aktiv
56130729,0138,2120000092,Dalskolan,Aktiv
48312263,0138,2120000092,Hanvikens skola,Aktiv
37147254,0138,2120000092,Kumla skola,Aktiv
55780838,1880,2120001967,Yrkesutbildningscenter - Åsbro Kursgård,Aktiv
53731981,1780,2120001850,Resursskola Rud,Aktiv
61720981,0160,2120000118,Åva gymnasium,Aktiv
86923395,0160,2120000118,Täby språkintroduktion,Aktiv
88443286,1383,2120001249,Mariedals anpassade grundskola enhet 1 och fritidshem,Vilande
10671588,0580,2120000449,Ekängens skolor,Aktiv
52614244,2062,2120002213,Anpassad grundskola Mora 1-9,Aktiv
84476205,0580,2120000449,S:t Lars gymnasium,Aktiv
70398560,0180,2120000142,Kämpetorpsskolan,Aktiv
86597125,0180,2120000142,Hässelby Villastads skola,Aktiv
55825382,2281,2120002411,Sundsvalls Gymn. Hedbergska 2,Aktiv
89793044,2281,2120002411,Sundsvalls gymn. Hedbergska 1,Aktiv
35301145,2281,2120002411,Sundsvalls Gymn. Hedbergska 4,Aktiv
94206100,2281,2120002411,Sundsvalls gymn. Hedbergska 5,Aktiv
24993048,2281,2120002411,Sundsvalls Gymn. Västermalm 1,Aktiv
70132092,2281,2120002411,Sundsvalls Gymn. Västermalm 2,Aktiv
65034473,2281,2120002411,Sundsvalls Gymn. Västermalm 4,Aktiv
13084253,2281,2120002411,Sundsvalls Gymn. Västermalm 5,Aktiv
32321364,2281,2120002411,Sundsvalls Gymn. Västermalm 6,Aktiv
65807685,0581,2120000456,Borgsmoskolan 2,Aktiv
47965590,0486,2120000365,Anpassad gymnasieskola,Aktiv
14184478,0486,2120000365,Karinslundsskolan,Aktiv
79845033,0486,2120000365,Thomasgymnasiet,Aktiv
36104876,0486,2120000365,Tosteröskolan,Aktiv
23108037,1490,2120001561,Särlaskolan 7-9,Aktiv
71926648,1490,2120001561,Erikslundskolan F-6,Aktiv
77030847,1265,2120001090,Komvux Sjöbo,Aktiv
78323805,1265,2120001090,"Komvux Sjöbo, SFI",Aktiv
19652966,1485,2120001397,"Uddevalla gymnasieskola, Anpassad gymnasieskola Individuella programmet",Aktiv
19665224,1485,2120001397,"Uddevalla gymnasieskola, Anpassad gymnasieskola Nationella program",Aktiv
41515120,1880,5568771140,Arena Skolor,Aktiv
72517762,1480,5563114445,Arena Academy Göteborg,Aktiv
35084976,0180,5563114445,Arena Academy Stockholm,Aktiv
97495074,1080,2120000829,Jämjö kunskapscentrum F-9,Aktiv
46358943,1499,2120001744,Centralskolan F-6,Aktiv
69493590,1499,2120001744,Broddetorpsskolan,Aktiv
49297752,1499,2120001744,Centrala barn- och elevhälsan,Aktiv
98053087,1401,2120001264,Hulebäcksgymnasiet 1,Aktiv
92533079,1401,2120001264,Hulebäcksgymnasiet 2,Aktiv
61528940,1401,2120001264,Hulebäcksgymnasiet 3,Aktiv
23681822,1401,2120001264,Hulebäcksgymnasiet 4,Aktiv
66861851,1401,2120001264,Hulebäcksgymnasiet 5,Aktiv
72206824,1401,2120001264,Hulebäcksgymnasiet 6,Aktiv
16148785,1278,2120000944,Strandängsskolan F-9,Aktiv
57861440,0480,8024604285,Vrena friskola,Aktiv
25535510,1495,2120001702,Katedralskolan Skara Enhet 4,Aktiv
85092070,1780,5566139290,Thoren Framtid Karlstad,Aktiv
16487755,1780,2120001850,Resursskola Örsholmen,Aktiv
23192281,0683,2120000555,Forshedaskolan,Aktiv
16249641,1082,5567497051,Thoren Framtid i Karlshamn,Aktiv
44539740,2282,2120002429,Kramfors anpassade gymnasium,Aktiv
13754017,2282,2120002429,Kramfors gymnasium,Aktiv
42568760,1384,5564586716,Vittra Forsgläntan,Aktiv
59021648,0781,5567497051,Thoren Framtid i Ljungby,Aktiv
62204196,1441,2120001447,Hästhagenskolan 2,Aktiv
48304166,0191,2120000225,Arlandagymnasiet 3,Aktiv
80078997,2281,2120002411,Komvux gymnasial yrke extern 2,Aktiv
91601937,1419,2120001306,Fridas Hage,Aktiv
69865819,1419,2120001306,Fridas hage anpassad grundskola,Aktiv
16216983,1419,2120001306,Häggvallskolan anpassad grundskola,Aktiv
24979620,0581,2120000456,Klingsborgsskolan 1,Aktiv
34811255,0604,2120000498,Tallbackaskolan,Aktiv
88669294,0604,2120000498,Furulidskolan,Aktiv
29991409,0604,2120000498,Parkskolan,Aktiv
72916171,0604,2120000498,Sunhult skola,Aktiv
81763314,0604,2120000498,Vireda skola,Aktiv
21561939,1785,7696331367,Tveta friskola ekonomisk förening,Aktiv
74495780,0139,2120000100,Råbyskolan Anpassad skola,Aktiv
75624738,2409,2120002551,Djäkneboda skola,Aktiv
96684788,2409,2120002551,Bygdeå skola,Aktiv
21244566,1082,2120000845,Korpadalsskolan,Aktiv
82814120,0162,5565160669,Marina läroverket i Danderyd,Aktiv
23701416,1291,2120000969,Korsavadsskolan 2,Vilande
75458014,1283,5591204101,Helsingborgs Sportgymnasium,Aktiv
16631623,0180,5590415591,Amerikanska Gymnasiet Stockholm,Aktiv
33249781,1880,2120001967,Kvinnerstagymnasiet,Vilande
54084550,1290,2120000951,Österänggymnasiet 66,Vilande
57136802,1489,2120001553,Ängaboskolan,Aktiv
62491694,2023,2120002148,Lillmons skola,Aktiv
