SDO;basomr;projekt;beftyp;ar;Summa av lgh
SDO09;1210320;Lappkärrsberget_U;U;2027;0
SDO09;1210320;Lappkärrsberget_U;U;2028;50
SDO09;1210320;Lappkärrsberget_U;U;2029;75
SDO09;1210320;Lappkärrsberget_U;U;2030;75
SDO09;1210320;Lappkärrsberget_U;U;2031;50
SDO09;1210320;Lappkärrsberget_U;U;2032;25
SDO09;1210320;Lappkärrsberget_U;U;2033;25
SDO09;1210320;Lappkärrsberget_U;U;2034;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2025;52
SDO09;1210330;Norra Djurgården 1:45_U;U;2026;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2027;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2028;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2029;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2030;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2031;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2032;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2033;0
SDO09;1210330;Norra Djurgården 1:45_U;U;2034;0
SDO09;1210340;Kräftriket_U;U;2025;0
SDO09;1210340;Kräftriket_U;U;2026;0
SDO09;1210340;Kräftriket_U;U;2027;0
SDO09;1210340;Kräftriket_U;U;2028;0
SDO09;1210340;Kräftriket_U;U;2029;0
SDO09;1210340;Kräftriket_U;U;2030;25
SDO09;1210340;Kräftriket_U;U;2031;50
SDO09;1210340;Kräftriket_U;U;2032;27
SDO09;1210340;Kräftriket_U;U;2033;0
SDO09;1210340;Kräftriket_U;U;2034;0
SDO09;1210410;Rävsaxen 6_B;B;2025;11
SDO09;1210410;Rävsaxen 6_B;B;2026;0
SDO09;1210410;Rävsaxen 6_B;B;2027;0
SDO09;1210410;Rävsaxen 6_B;B;2028;0
SDO09;1210410;Rävsaxen 6_B;B;2029;0
SDO09;1210410;Rävsaxen 6_B;B;2030;0
SDO09;1210410;Rävsaxen 6_B;B;2031;0
SDO09;1210410;Rävsaxen 6_B;B;2032;0
SDO09;1210410;Rävsaxen 6_B;B;2033;0
SDO09;1210410;Rävsaxen 6_B;B;2034;0
SDO09;1210421;Ängsbotten_B;B;2025;0
SDO09;1210421;Ängsbotten_B;B;2026;0
SDO09;1210421;Ängsbotten_B;B;2027;0
SDO09;1210421;Ängsbotten_B;B;2028;0
SDO09;1210421;Ängsbotten_B;B;2029;0
SDO09;1210421;Ängsbotten_B;B;2030;15
SDO09;1210421;Ängsbotten_B;B;2031;20
SDO09;1210421;Ängsbotten_B;B;2032;20
SDO09;1210421;Ängsbotten_B;B;2033;0
SDO09;1210421;Ängsbotten_B;B;2034;0
SDO09;1210421;Ängsbotten_H;H;2025;0
SDO09;1210421;Ängsbotten_H;H;2026;0
SDO09;1210421;Ängsbotten_H;H;2027;0
SDO09;1210421;Ängsbotten_H;H;2028;0
SDO09;1210421;Ängsbotten_H;H;2029;0
SDO09;1210421;Ängsbotten_H;H;2030;0
SDO09;1210421;Ängsbotten_H;H;2031;30
SDO09;1210421;Ängsbotten_H;H;2032;30
SDO09;1210421;Ängsbotten_H;H;2033;30
SDO09;1210421;Ängsbotten_H;H;2034;30
SDO09;1210421;Ängsbotten_P;P;2025;0
SDO09;1210421;Ängsbotten_P;P;2026;0
SDO09;1210421;Ängsbotten_P;P;2027;0
SDO09;1210421;Ängsbotten_P;P;2028;0
SDO09;1210421;Ängsbotten_P;P;2029;0
SDO09;1210421;Ängsbotten_P;P;2030;0
SDO09;1210421;Ängsbotten_P;P;2031;0
SDO09;1210421;Ängsbotten_P;P;2032;0
SDO09;1210421;Ängsbotten_P;P;2033;33
SDO09;1210421;Ängsbotten_P;P;2034;32
SDO09;1210422;Gasklockan_B;B;2025;0
SDO09;1210422;Gasklockan_B;B;2026;0
SDO09;1210422;Gasklockan_B;B;2027;0
SDO09;1210422;Gasklockan_B;B;2028;0
SDO09;1210422;Gasklockan_B;B;2029;40
SDO09;1210422;Gasklockan_B;B;2030;50
SDO09;1210422;Gasklockan_B;B;2031;95
SDO09;1210422;Gasklockan_B;B;2032;90
SDO09;1210422;Gasklockan_B;B;2033;85
SDO09;1210422;Gasklockan_B;B;2034;0
SDO09;1210422;Gasverket Östra_B;B;2025;0
SDO09;1210422;Gasverket Östra_B;B;2026;0
SDO09;1210422;Gasverket Östra_B;B;2027;0
SDO09;1210422;Gasverket Östra_B;B;2028;35
SDO09;1210422;Gasverket Östra_B;B;2029;100
SDO09;1210422;Gasverket Östra_B;B;2030;29
SDO09;1210422;Gasverket Östra_B;B;2031;0
SDO09;1210422;Gasverket Östra_B;B;2032;0
SDO09;1210422;Gasverket Östra_B;B;2033;0
SDO09;1210422;Gasverket Östra_B;B;2034;0
SDO09;1210422;Hjorthagskransen_B;B;2025;0
SDO09;1210422;Hjorthagskransen_B;B;2026;0
SDO09;1210422;Hjorthagskransen_B;B;2027;0
SDO09;1210422;Hjorthagskransen_B;B;2028;0
SDO09;1210422;Hjorthagskransen_B;B;2029;0
SDO09;1210422;Hjorthagskransen_B;B;2030;0
SDO09;1210422;Hjorthagskransen_B;B;2031;0
SDO09;1210422;Hjorthagskransen_B;B;2032;40
SDO09;1210422;Hjorthagskransen_B;B;2033;40
SDO09;1210422;Hjorthagskransen_B;B;2034;40
SDO09;1210422;Hjorthagskransen_H;H;2025;0
SDO09;1210422;Hjorthagskransen_H;H;2026;0
SDO09;1210422;Hjorthagskransen_H;H;2027;0
SDO09;1210422;Hjorthagskransen_H;H;2028;0
SDO09;1210422;Hjorthagskransen_H;H;2029;0
SDO09;1210422;Hjorthagskransen_H;H;2030;0
SDO09;1210422;Hjorthagskransen_H;H;2031;25
SDO09;1210422;Hjorthagskransen_H;H;2032;0
SDO09;1210422;Hjorthagskransen_H;H;2033;0
SDO09;1210422;Hjorthagskransen_H;H;2034;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2025;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2026;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2027;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2028;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2029;30
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2030;65
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2031;65
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2032;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2033;0
SDO09;1210423;Kolkajen kv. Terrassen Ö_B;B;2034;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2025;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2026;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2027;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2028;33
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2029;33
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2030;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2031;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2032;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2033;0
SDO09;1210423;Kolkajen, Koksen och Terrassen V_B;B;2034;0
SDO09;1210423;Kolkajen, student_U;U;2025;0
SDO09;1210423;Kolkajen, student_U;U;2026;0
SDO09;1210423;Kolkajen, student_U;U;2027;0
SDO09;1210423;Kolkajen, student_U;U;2028;0
SDO09;1210423;Kolkajen, student_U;U;2029;0
SDO09;1210423;Kolkajen, student_U;U;2030;0
SDO09;1210423;Kolkajen, student_U;U;2031;0
SDO09;1210423;Kolkajen, student_U;U;2032;20
SDO09;1210423;Kolkajen, student_U;U;2033;20
SDO09;1210423;Kolkajen, student_U;U;2034;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2025;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2026;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2027;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2028;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2029;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2030;0
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2031;40
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2032;46
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2033;50
SDO09;1210423;Kolkajen-Ropsten,  br_B;B;2034;50
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2025;0
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2026;0
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2027;0
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2028;0
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2029;0
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2030;0
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2031;40
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2032;44
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2033;50
SDO09;1210423;Kolkajen-Ropsten, hr_H;H;2034;50
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2025;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2026;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2027;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2028;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2029;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2030;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2031;0
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2032;6
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2033;6
SDO09;1210423;Kolkajen-Ropsten, LSS_L;L;2034;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2025;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2026;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2027;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2028;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2029;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2030;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2031;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2032;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2033;0
SDO09;1210432;Södra Värtan, hr 2_H;H;2034;30
SDO09;1220110;Riddaren 8_B;B;2025;0
SDO09;1220110;Riddaren 8_B;B;2026;0
SDO09;1220110;Riddaren 8_B;B;2027;0
SDO09;1220110;Riddaren 8_B;B;2028;5
SDO09;1220110;Riddaren 8_B;B;2029;5
SDO09;1220110;Riddaren 8_B;B;2030;0
SDO09;1220110;Riddaren 8_B;B;2031;0
SDO09;1220110;Riddaren 8_B;B;2032;0
SDO09;1220110;Riddaren 8_B;B;2033;0
SDO09;1220110;Riddaren 8_B;B;2034;0
SDO09;1220130;Sjökalven_H;H;2025;0
SDO09;1220130;Sjökalven_H;H;2026;4
SDO09;1220130;Sjökalven_H;H;2027;0
SDO09;1220130;Sjökalven_H;H;2028;0
SDO09;1220130;Sjökalven_H;H;2029;0
SDO09;1220130;Sjökalven_H;H;2030;0
SDO09;1220130;Sjökalven_H;H;2031;0
SDO09;1220130;Sjökalven_H;H;2032;0
SDO09;1220130;Sjökalven_H;H;2033;0
SDO09;1220130;Sjökalven_H;H;2034;0
SDO09;1230120;Kumlet 23_H;H;2025;0
SDO09;1230120;Kumlet 23_H;H;2026;0
SDO09;1230120;Kumlet 23_H;H;2027;0
SDO09;1230120;Kumlet 23_H;H;2028;11
SDO09;1230120;Kumlet 23_H;H;2029;0
SDO09;1230120;Kumlet 23_H;H;2030;0
SDO09;1230120;Kumlet 23_H;H;2031;0
SDO09;1230120;Kumlet 23_H;H;2032;0
SDO09;1230120;Kumlet 23_H;H;2033;0
SDO09;1230120;Kumlet 23_H;H;2034;0
SDO09;1230300;Svea Artilleri 2_H;H;2025;0
SDO09;1230300;Svea Artilleri 2_H;H;2026;0
SDO09;1230300;Svea Artilleri 2_H;H;2027;0
SDO09;1230300;Svea Artilleri 2_H;H;2028;20
SDO09;1230300;Svea Artilleri 2_H;H;2029;20
SDO09;1230300;Svea Artilleri 2_H;H;2030;0
SDO09;1230300;Svea Artilleri 2_H;H;2031;0
SDO09;1230300;Svea Artilleri 2_H;H;2032;0
SDO09;1230300;Svea Artilleri 2_H;H;2033;0
SDO09;1230300;Svea Artilleri 2_H;H;2034;0
SDO09;1230300;Svea Artilleri 2_U;U;2025;0
SDO09;1230300;Svea Artilleri 2_U;U;2026;0
SDO09;1230300;Svea Artilleri 2_U;U;2027;48
SDO09;1230300;Svea Artilleri 2_U;U;2028;48
SDO09;1230300;Svea Artilleri 2_U;U;2029;0
SDO09;1230300;Svea Artilleri 2_U;U;2030;0
SDO09;1230300;Svea Artilleri 2_U;U;2031;0
SDO09;1230300;Svea Artilleri 2_U;U;2032;0
SDO09;1230300;Svea Artilleri 2_U;U;2033;0
SDO09;1230300;Svea Artilleri 2_U;U;2034;0
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2025;0
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2026;0
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2027;0
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2028;0
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2029;0
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2030;25
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2031;40
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2032;40
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2033;40
SDO09;1230330;Väbeln 3 (Jerum)_U;U;2034;40
SDO09;1230350;New York 2_H;H;2025;0
SDO09;1230350;New York 2_H;H;2026;0
SDO09;1230350;New York 2_H;H;2027;0
SDO09;1230350;New York 2_H;H;2028;0
SDO09;1230350;New York 2_H;H;2029;0
SDO09;1230350;New York 2_H;H;2030;0
SDO09;1230350;New York 2_H;H;2031;15
SDO09;1230350;New York 2_H;H;2032;20
SDO09;1230350;New York 2_H;H;2033;0
SDO09;1230350;New York 2_H;H;2034;0
SDO09;1230350;Rio 7_U;U;2025;0
SDO09;1230350;Rio 7_U;U;2026;0
SDO09;1230350;Rio 7_U;U;2027;0
SDO09;1230350;Rio 7_U;U;2028;50
SDO09;1230350;Rio 7_U;U;2029;50
SDO09;1230350;Rio 7_U;U;2030;0
SDO09;1230350;Rio 7_U;U;2031;0
SDO09;1230350;Rio 7_U;U;2032;0
SDO09;1230350;Rio 7_U;U;2033;0
SDO09;1230350;Rio 7_U;U;2034;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2025;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2026;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2027;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2028;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2029;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2030;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2031;0
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2032;25
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2033;25
SDO09;1230370;Bremen 1 m.fl. (Bremen 1 och 3_B;B;2034;25
SDO09;1230380;Program för NDS Loudden_B;B;2025;0
SDO09;1230380;Program för NDS Loudden_B;B;2026;0
SDO09;1230380;Program för NDS Loudden_B;B;2027;0
SDO09;1230380;Program för NDS Loudden_B;B;2028;0
SDO09;1230380;Program för NDS Loudden_B;B;2029;0
SDO09;1230380;Program för NDS Loudden_B;B;2030;0
SDO09;1230380;Program för NDS Loudden_B;B;2031;0
SDO09;1230380;Program för NDS Loudden_B;B;2032;0
SDO09;1230380;Program för NDS Loudden_B;B;2033;0
SDO09;1230380;Program för NDS Loudden_B;B;2034;50
SDO09;1230380;Program för NDS Loudden_H;H;2025;0
SDO09;1230380;Program för NDS Loudden_H;H;2026;0
SDO09;1230380;Program för NDS Loudden_H;H;2027;0
SDO09;1230380;Program för NDS Loudden_H;H;2028;0
SDO09;1230380;Program för NDS Loudden_H;H;2029;0
SDO09;1230380;Program för NDS Loudden_H;H;2030;0
SDO09;1230380;Program för NDS Loudden_H;H;2031;0
SDO09;1230380;Program för NDS Loudden_H;H;2032;0
SDO09;1230380;Program för NDS Loudden_H;H;2033;0
SDO09;1230380;Program för NDS Loudden_H;H;2034;50
SDO12;1410150;Bergsgruvans park_H;H;2025;0
SDO12;1410150;Bergsgruvans park_H;H;2026;0
SDO12;1410150;Bergsgruvans park_H;H;2027;0
SDO12;1410150;Bergsgruvans park_H;H;2028;0
SDO12;1410150;Bergsgruvans park_H;H;2029;20
SDO12;1410150;Bergsgruvans park_H;H;2030;30
SDO12;1410150;Bergsgruvans park_H;H;2031;30
SDO12;1410150;Bergsgruvans park_H;H;2032;0
SDO12;1410150;Bergsgruvans park_H;H;2033;0
SDO12;1410150;Bergsgruvans park_H;H;2034;0
SDO12;1420110;Hornsbruksgatan_B;B;2025;0
SDO12;1420110;Hornsbruksgatan_B;B;2026;0
SDO12;1420110;Hornsbruksgatan_B;B;2027;0
SDO12;1420110;Hornsbruksgatan_B;B;2028;0
SDO12;1420110;Hornsbruksgatan_B;B;2029;15
SDO12;1420110;Hornsbruksgatan_B;B;2030;15
SDO12;1420110;Hornsbruksgatan_B;B;2031;0
SDO12;1420110;Hornsbruksgatan_B;B;2032;0
SDO12;1420110;Hornsbruksgatan_B;B;2033;0
SDO12;1420110;Hornsbruksgatan_B;B;2034;0
SDO12;1420110;Yxan 4_P;P;2025;0
SDO12;1420110;Yxan 4_P;P;2026;0
SDO12;1420110;Yxan 4_P;P;2027;0
SDO12;1420110;Yxan 4_P;P;2028;0
SDO12;1420110;Yxan 4_P;P;2029;20
SDO12;1420110;Yxan 4_P;P;2030;50
SDO12;1420110;Yxan 4_P;P;2031;0
SDO12;1420110;Yxan 4_P;P;2032;0
SDO12;1420110;Yxan 4_P;P;2033;0
SDO12;1420110;Yxan 4_P;P;2034;0
SDO12;1420110;Yxan 4_Ä;Ä;2025;0
SDO12;1420110;Yxan 4_Ä;Ä;2026;0
SDO12;1420110;Yxan 4_Ä;Ä;2027;0
SDO12;1420110;Yxan 4_Ä;Ä;2028;0
SDO12;1420110;Yxan 4_Ä;Ä;2029;44
SDO12;1420110;Yxan 4_Ä;Ä;2030;45
SDO12;1420110;Yxan 4_Ä;Ä;2031;44
SDO12;1420110;Yxan 4_Ä;Ä;2032;44
SDO12;1420110;Yxan 4_Ä;Ä;2033;0
SDO12;1420110;Yxan 4_Ä;Ä;2034;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2025;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2026;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2027;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2028;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2029;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2030;15
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2031;30
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2032;15
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2033;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_B;B;2034;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2025;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2026;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2027;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2028;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2029;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2030;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2031;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2032;0
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2033;30
SDO12;1420130;Münchenbryggeriet, del av Ludvigsberg 3_H;H;2034;30
SDO12;1420220;Råttan 13_H;H;2025;23
SDO12;1420220;Råttan 13_H;H;2026;0
SDO12;1420220;Råttan 13_H;H;2027;0
SDO12;1420220;Råttan 13_H;H;2028;0
SDO12;1420220;Råttan 13_H;H;2029;0
SDO12;1420220;Råttan 13_H;H;2030;0
SDO12;1420220;Råttan 13_H;H;2031;0
SDO12;1420220;Råttan 13_H;H;2032;0
SDO12;1420220;Råttan 13_H;H;2033;0
SDO12;1420220;Råttan 13_H;H;2034;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2025;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2026;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2027;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2028;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2029;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2030;22
SDO12;1430150;Eriksdalslunden, område B_P;P;2031;23
SDO12;1430150;Eriksdalslunden, område B_P;P;2032;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2033;0
SDO12;1430150;Eriksdalslunden, område B_P;P;2034;0
SDO12;1430230;Sandbacken mindre 38_H;H;2025;10
SDO12;1430230;Sandbacken mindre 38_H;H;2026;0
SDO12;1430230;Sandbacken mindre 38_H;H;2027;0
SDO12;1430230;Sandbacken mindre 38_H;H;2028;0
SDO12;1430230;Sandbacken mindre 38_H;H;2029;0
SDO12;1430230;Sandbacken mindre 38_H;H;2030;0
SDO12;1430230;Sandbacken mindre 38_H;H;2031;0
SDO12;1430230;Sandbacken mindre 38_H;H;2032;0
SDO12;1430230;Sandbacken mindre 38_H;H;2033;0
SDO12;1430230;Sandbacken mindre 38_H;H;2034;0
SDO12;1430230;Västergötland 21_H;H;2025;0
SDO12;1430230;Västergötland 21_H;H;2026;0
SDO12;1430230;Västergötland 21_H;H;2027;0
SDO12;1430230;Västergötland 21_H;H;2028;0
SDO12;1430230;Västergötland 21_H;H;2029;0
SDO12;1430230;Västergötland 21_H;H;2030;0
SDO12;1430230;Västergötland 21_H;H;2031;5
SDO12;1430230;Västergötland 21_H;H;2032;0
SDO12;1430230;Västergötland 21_H;H;2033;0
SDO12;1430230;Västergötland 21_H;H;2034;0
SDO12;1430250;Bonden Större 43_H;H;2025;0
SDO12;1430250;Bonden Större 43_H;H;2026;0
SDO12;1430250;Bonden Större 43_H;H;2027;0
SDO12;1430250;Bonden Större 43_H;H;2028;0
SDO12;1430250;Bonden Större 43_H;H;2029;0
SDO12;1430250;Bonden Större 43_H;H;2030;0
SDO12;1430250;Bonden Större 43_H;H;2031;5
SDO12;1430250;Bonden Större 43_H;H;2032;5
SDO12;1430250;Bonden Större 43_H;H;2033;0
SDO12;1430250;Bonden Större 43_H;H;2034;0
SDO12;1430250;Bondesonen större 24_H;H;2025;10
SDO12;1430250;Bondesonen större 24_H;H;2026;0
SDO12;1430250;Bondesonen större 24_H;H;2027;0
SDO12;1430250;Bondesonen större 24_H;H;2028;0
SDO12;1430250;Bondesonen större 24_H;H;2029;0
SDO12;1430250;Bondesonen större 24_H;H;2030;0
SDO12;1430250;Bondesonen större 24_H;H;2031;0
SDO12;1430250;Bondesonen större 24_H;H;2032;0
SDO12;1430250;Bondesonen större 24_H;H;2033;0
SDO12;1430250;Bondesonen större 24_H;H;2034;0
SDO12;1430250;Harven 3_H;H;2025;0
SDO12;1430250;Harven 3_H;H;2026;0
SDO12;1430250;Harven 3_H;H;2027;0
SDO12;1430250;Harven 3_H;H;2028;0
SDO12;1430250;Harven 3_H;H;2029;0
SDO12;1430250;Harven 3_H;H;2030;5
SDO12;1430250;Harven 3_H;H;2031;5
SDO12;1430250;Harven 3_H;H;2032;0
SDO12;1430250;Harven 3_H;H;2033;0
SDO12;1430250;Harven 3_H;H;2034;0
SDO12;1440110;Ersta 26_B;B;2025;10
SDO12;1440110;Ersta 26_B;B;2026;13
SDO12;1440110;Ersta 26_B;B;2027;0
SDO12;1440110;Ersta 26_B;B;2028;0
SDO12;1440110;Ersta 26_B;B;2029;0
SDO12;1440110;Ersta 26_B;B;2030;0
SDO12;1440110;Ersta 26_B;B;2031;0
SDO12;1440110;Ersta 26_B;B;2032;0
SDO12;1440110;Ersta 26_B;B;2033;0
SDO12;1440110;Ersta 26_B;B;2034;0
SDO12;1440120;Formannen_F;F;2025;0
SDO12;1440120;Formannen_F;F;2026;0
SDO12;1440120;Formannen_F;F;2027;0
SDO12;1440120;Formannen_F;F;2028;0
SDO12;1440120;Formannen_F;F;2029;0
SDO12;1440120;Formannen_F;F;2030;15
SDO12;1440120;Formannen_F;F;2031;0
SDO12;1440120;Formannen_F;F;2032;0
SDO12;1440120;Formannen_F;F;2033;0
SDO12;1440120;Formannen_F;F;2034;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2025;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2026;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2027;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2028;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2029;26
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2030;26
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2031;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2032;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2033;0
SDO12;1440120;Färgarplan, Söderkåkar _B;B;2034;0
SDO12;1440120;Pahl 11_H;H;2025;0
SDO12;1440120;Pahl 11_H;H;2026;0
SDO12;1440120;Pahl 11_H;H;2027;0
SDO12;1440120;Pahl 11_H;H;2028;6
SDO12;1440120;Pahl 11_H;H;2029;0
SDO12;1440120;Pahl 11_H;H;2030;0
SDO12;1440120;Pahl 11_H;H;2031;0
SDO12;1440120;Pahl 11_H;H;2032;0
SDO12;1440120;Pahl 11_H;H;2033;0
SDO12;1440120;Pahl 11_H;H;2034;0
SDO12;1440250;Ananasen 1_H;H;2025;153
SDO12;1440250;Ananasen 1_H;H;2026;0
SDO12;1440250;Ananasen 1_H;H;2027;0
SDO12;1440250;Ananasen 1_H;H;2028;0
SDO12;1440250;Ananasen 1_H;H;2029;0
SDO12;1440250;Ananasen 1_H;H;2030;0
SDO12;1440250;Ananasen 1_H;H;2031;0
SDO12;1440250;Ananasen 1_H;H;2032;0
SDO12;1440250;Ananasen 1_H;H;2033;0
SDO12;1440250;Ananasen 1_H;H;2034;0
SDO12;1440250;Passionsfrukten 1_B;B;2025;0
SDO12;1440250;Passionsfrukten 1_B;B;2026;20
SDO12;1440250;Passionsfrukten 1_B;B;2027;23
SDO12;1440250;Passionsfrukten 1_B;B;2028;0
SDO12;1440250;Passionsfrukten 1_B;B;2029;0
SDO12;1440250;Passionsfrukten 1_B;B;2030;0
SDO12;1440250;Passionsfrukten 1_B;B;2031;0
SDO12;1440250;Passionsfrukten 1_B;B;2032;0
SDO12;1440250;Passionsfrukten 1_B;B;2033;0
SDO12;1440250;Passionsfrukten 1_B;B;2034;0
SDO12;1440250;Passionsfrukten 1_Ä;Ä;2025;0
SDO12;1440250;Passionsfrukten 1_Ä;Ä;2026;0
